Date,Open,High,Low,Close,Adj Close,Volume
2006-07-17,31.855200,33.274700,31.597799,32.454700,11.644691,553325
2006-07-18,34.073299,34.073299,32.413898,33.230999,11.923225,329844
2006-07-19,33.452499,33.452499,31.953400,32.219601,11.560337,12752
2006-07-20,32.033001,33.053200,31.943600,32.374100,11.615771,6515
2006-07-21,32.565498,32.565498,30.568899,31.052700,11.141654,17672
2006-07-24,30.356100,30.968201,30.356100,30.906000,11.089020,2439
2006-07-25,32.271999,34.069500,32.206001,33.061901,11.862555,44000
2006-07-26,33.097900,33.364101,32.126301,32.764599,11.755883,18012
2006-07-27,32.831699,33.718700,32.831699,33.435001,11.996421,41705
2006-07-28,31.331600,35.049801,31.331600,34.774799,12.477138,63237
2006-07-31,34.605801,36.380901,34.605801,35.653099,12.792269,68352
2006-08-01,35.670601,35.670601,34.605801,35.146900,12.610645,8038
2006-08-02,35.400501,35.493801,34.517399,34.707802,12.453099,13710
2006-08-03,34.716499,34.716499,33.909199,33.914001,12.168285,10467
2006-08-04,34.251099,34.605801,33.940300,34.206501,12.273232,5496
2006-08-07,34.565899,34.605801,33.807098,33.962601,12.185723,11888
2006-08-08,34.339600,34.339600,32.831699,33.656601,12.075931,17765
2006-08-09,34.118000,34.118000,33.674000,33.838200,12.141088,4313
2006-08-10,34.508598,34.508598,33.630299,33.705101,12.093333,14667
2006-08-11,34.588299,34.588299,33.718700,34.246300,12.287511,16952
2006-08-14,33.754700,34.605801,33.754700,34.361900,12.328991,3849
2006-08-16,37.179501,37.179501,33.896500,34.730099,12.461099,17261
2006-08-17,35.404400,35.404400,34.073299,34.291000,12.303553,1822
2006-08-18,34.339600,34.393002,33.319401,33.319401,11.954944,5157
2006-08-21,33.319401,34.335701,33.319401,34.069500,12.224078,6814
2006-08-22,33.896500,34.109299,33.274700,33.554501,12.039297,6814
2006-08-23,33.386501,35.404400,33.386501,35.049801,12.575809,31691
2006-08-24,34.695202,35.049801,34.628101,34.907902,12.524896,5928
2006-08-25,34.894299,34.916698,34.872002,34.907902,12.524896,2625
2006-08-28,34.614498,35.049801,34.605801,34.942902,12.537454,10272
2006-08-29,34.614498,34.992500,34.605801,34.605801,12.416504,25793
2006-08-30,34.624199,34.872002,34.605801,34.605801,12.416504,183608
2006-08-31,34.605801,34.916698,34.605801,34.645599,12.430782,14759
2006-09-01,34.614498,34.872002,34.614498,34.778702,12.478538,5970
2006-09-04,34.605801,34.703899,34.605801,34.619400,12.421380,5146
2006-09-05,34.614498,34.632999,34.605801,34.614498,12.419623,76957
2006-09-06,34.695202,34.695202,34.605801,34.610600,12.418223,9479
2006-09-07,34.614498,34.819500,34.614498,34.716499,12.456221,14307
2006-09-08,34.619400,34.778702,34.605801,34.614498,12.419623,19587
2006-09-11,34.712700,35.848400,34.614498,35.041000,12.572651,10982
2006-09-12,35.316002,35.316002,34.605801,34.614498,12.419623,12372
2006-09-13,34.614498,35.049801,34.614498,34.823399,12.494576,3932
2006-09-14,34.951698,35.049801,34.716499,34.925400,12.531176,19412
2006-09-15,34.614498,34.792301,34.614498,34.721401,12.457979,8821
2006-09-18,35.493801,35.493801,34.712700,34.837002,12.499456,10807
2006-09-19,34.837002,34.837002,34.429001,34.601898,12.415101,120011
2006-09-20,34.605801,34.854500,34.605801,34.605801,12.416504,122079
2006-09-21,34.783600,34.783600,34.605801,34.605801,12.416504,10910
2006-09-22,34.695202,34.868099,34.605801,34.868099,12.510614,21511
2006-09-25,34.605801,35.049801,34.605801,34.624199,12.423103,26637
2006-09-26,36.203098,36.203098,34.605801,34.610600,12.418223,13617
2006-09-27,34.632999,35.138199,34.344398,34.605801,12.416504,171432
2006-09-28,34.605801,34.961399,34.605801,34.605801,12.416504,12402
2006-09-29,34.605801,35.049801,34.605801,34.605801,12.416504,85006
2006-10-03,34.655300,35.049801,34.610600,34.610600,12.418223,6124
2006-10-04,35.316002,35.316002,34.605801,34.605801,12.416504,4148
2006-10-05,34.610600,35.493801,34.610600,35.449100,12.719077,41057
2006-10-06,35.493801,35.493801,35.049801,35.151798,12.612404,4199
2006-10-09,34.605801,35.932999,34.605801,34.854500,12.505733,8368
2006-10-10,34.792301,35.222698,34.614498,34.703899,12.451699,6927
2006-10-11,34.695202,35.044899,34.605801,34.605801,12.416504,16396
2006-10-12,34.628101,34.761200,34.605801,34.624199,12.423103,3654
2006-10-13,35.129501,35.134300,34.605801,34.619400,12.421380,9963
2006-10-16,34.632999,35.404400,34.605801,34.605801,12.416504,8769
2006-10-17,35.404400,35.404400,34.605801,34.614498,12.419623,16262
2006-10-18,34.872002,35.217899,34.605801,35.027500,12.567805,67848
2006-10-19,35.404400,35.404400,34.605801,34.605801,12.416504,6618
2006-10-20,34.610600,35.484100,34.610600,35.098400,12.593246,2083233
2006-10-23,35.311100,35.311100,34.872002,34.872002,12.512012,16087
2006-10-26,34.872002,35.027500,34.872002,34.872002,12.512012,5558
2006-10-27,34.695202,35.036201,34.605801,34.605801,12.416504,29838
2006-10-30,34.614498,35.041000,34.605801,34.605801,12.416504,9593
2006-10-31,34.947800,41.261101,34.605801,38.253101,13.725146,353969
2006-11-01,39.309200,39.309200,38.154999,38.332802,13.753743,83771
2006-11-02,38.944901,40.817101,38.692200,40.306999,14.462080,188569
2006-11-03,41.705101,43.479198,40.821999,42.946800,15.409236,521233
2006-11-06,43.302399,43.302399,41.869301,42.139400,15.119544,76761
2006-11-07,42.503799,42.592201,37.880001,38.204498,13.707708,175549
2006-11-08,38.244400,39.930000,37.445702,38.190899,13.702829,83277
2006-11-09,39.122700,39.122700,36.824902,37.219299,13.354221,91511
2006-11-10,37.179501,38.057800,36.474098,37.511799,13.459169,71523
2006-11-13,38.251099,39.834801,37.056099,37.687599,13.522245,235153
2006-11-14,37.415600,37.886799,36.045700,36.405201,13.062123,202186
2006-11-15,35.972801,36.142799,33.908199,35.365601,12.689117,149272
2006-11-16,34.782600,36.133099,34.782600,35.885300,12.875585,188888
2006-11-17,34.986599,36.822899,33.908199,35.851299,12.863383,143797
2006-11-20,35.559898,36.244801,34.976898,35.744499,12.825065,45709
2006-11-21,35.365601,35.948502,34.214199,34.452301,12.361428,20770
2006-11-22,34.219101,34.394001,33.534100,34.092800,12.232439,27965
2006-11-23,34.296799,37.600201,34.015099,36.317699,13.030728,135830
2006-11-24,37.600201,37.600201,34.976898,35.317001,12.671679,26050
2006-11-27,36.531399,36.531399,34.976898,35.355801,12.685598,16921
2006-11-28,35.943600,35.943600,34.117100,35.064400,12.581047,36281
2006-11-29,35.098400,35.098400,34.491100,34.933201,12.533972,26081
2006-11-30,34.782600,34.782600,34.394001,34.403702,12.343988,14162
2006-12-01,33.519600,34.491100,33.519600,33.650700,12.073814,17147
2006-12-04,33.422401,34.389099,33.422401,34.049099,12.216760,26668
2006-12-05,34.102501,34.102501,33.718700,33.893600,12.160968,11486
2006-12-06,33.334900,34.491100,33.334900,34.049099,12.216760,11116
2006-12-07,33.325199,34.199699,33.325199,33.611900,12.059893,62722
2006-12-08,33.796501,33.796501,33.038601,33.407799,11.986660,8738
2006-12-11,33.422401,33.713902,33.033798,33.577900,12.047693,38669
2006-12-12,33.519600,33.995602,33.519600,33.626400,12.065093,35880
2006-12-13,33.519600,33.616699,33.519600,33.602100,12.056375,53439
2006-12-14,33.524399,34.350300,33.524399,34.019901,12.206282,47562
2006-12-15,33.237801,33.985901,33.237801,33.723598,12.099967,43568
2006-12-18,34.102501,34.248199,33.713902,34.015099,12.204557,20173
2006-12-19,37.711899,37.891701,34.005299,34.044201,12.215002,36302
2006-12-20,34.685501,34.685501,34.005299,34.495998,12.377106,26400
2006-12-21,34.199699,35.846500,34.005299,35.360699,12.687358,168900
2006-12-22,35.559898,35.851299,35.462700,35.705601,12.811109,274645
2006-12-26,35.817299,35.817299,34.491100,35.181000,12.622883,184411
2006-12-27,34.102501,35.559898,34.102501,35.001202,12.558370,172935
2006-12-28,35.181000,35.559898,35.030399,35.404400,12.703035,279555
2006-12-29,35.472401,35.919399,34.976898,35.574501,12.764069,215895
2007-01-02,35.851299,35.948502,34.976898,35.054600,12.577532,22129
2007-01-03,35.948502,36.142799,35.365601,35.953400,12.900015,475369
2007-01-04,35.997101,36.133099,35.948502,35.982498,12.910458,207569
2007-01-05,35.948502,37.201900,35.948502,37.080399,13.304384,433808
2007-01-08,36.580002,37.114399,36.434299,36.769501,13.192832,712128
2007-01-09,36.303101,36.968700,36.288601,36.905499,13.241631,311307
2007-01-10,36.531399,36.920101,36.337101,36.589699,13.128322,606208
2007-01-11,35.074100,36.521702,35.074100,36.434299,13.072562,200827
2007-01-12,37.386501,37.386501,35.584202,35.792999,12.842465,86169
2007-01-15,35.948502,36.822899,35.564701,36.453701,13.079526,275252
2007-01-16,40.223499,40.223499,37.405899,38.124901,13.679150,373052
2007-01-17,38.756401,38.858398,37.216400,37.371899,13.408972,77770
2007-01-18,37.891701,39.149899,36.920101,38.353199,13.761064,104119
2007-01-19,37.891701,38.571800,36.487701,37.444698,13.435095,36106
2007-01-22,38.085999,38.377499,37.405899,37.940300,13.612916,45513
2007-01-23,36.968700,38.275398,36.920101,38.158901,13.691347,17785
2007-01-24,37.405899,37.920799,37.405899,37.750801,13.544924,6917
2007-01-25,36.094200,37.697300,36.094200,36.686901,13.163199,34593
2007-01-29,35.482201,38.377499,35.482201,37.114399,13.316582,38123
2007-01-31,37.405899,37.405899,35.773602,36.118500,12.959255,33564
2007-02-01,35.948502,36.327400,35.462700,36.006802,12.919178,44525
2007-02-02,35.093498,36.628601,35.093498,36.079700,12.945333,126464
2007-02-05,36.079700,36.230301,34.612598,35.861099,12.866901,558224
2007-02-06,34.996399,36.045700,34.996399,35.938801,12.894779,10056
2007-02-07,35.948502,37.201900,35.083801,35.739601,12.823309,215257
2007-02-08,35.861099,36.822899,35.103199,35.623001,12.781471,71451
2007-02-09,36.920101,42.749599,36.920101,42.020901,15.077026,1771813
2007-02-12,42.147202,43.526798,39.285900,41.948002,15.050868,746927
2007-02-13,41.758598,43.721199,40.325500,42.079201,15.097945,381986
2007-02-14,41.957699,41.957699,40.097198,40.607201,14.569792,163404
2007-02-15,41.195000,41.778000,40.621799,41.311600,14.822530,180304
2007-02-19,41.000702,41.583698,40.029099,41.243599,14.798134,357181
2007-02-20,40.330299,41.574001,40.330299,41.209599,14.785934,142211
2007-02-21,41.680801,41.758598,40.617001,41.306801,14.820808,312079
2007-02-22,41.428200,41.486500,40.034000,40.995899,14.709258,40666
2007-02-23,41.097900,42.652401,40.519798,40.840401,14.653466,156796
2007-02-26,42.652401,42.652401,40.806400,41.452499,14.873087,37238
2007-02-27,40.451801,41.578800,40.451801,41.394199,14.852165,36127
2007-02-28,38.863300,40.806400,38.095699,39.179001,14.057360,57072
2007-03-01,38.863300,39.830002,37.405899,38.503799,13.815098,61076
2007-03-02,39.353901,40.388599,37.561298,40.286598,14.454763,41396
2007-03-05,37.891701,38.863300,36.444000,38.440601,13.792422,199572
2007-03-06,37.405899,39.348999,37.405899,39.028400,14.003323,103450
2007-03-07,38.960400,39.057598,35.224701,36.924900,13.248590,36477
2007-03-08,36.439201,38.863300,36.439201,38.625198,13.858657,26987
2007-03-09,38.766102,39.830002,37.143600,39.154701,14.048638,94351
2007-03-12,39.348999,39.737701,36.929798,39.363602,14.123593,63422
2007-03-13,39.815399,39.815399,38.668900,39.519100,14.179384,26256
2007-03-14,40.029099,40.029099,38.620300,39.723099,14.252580,47809
2007-03-15,39.125599,39.348999,38.105400,38.649502,13.867374,23992
2007-03-16,38.280300,39.931999,38.280300,39.557899,14.193306,32967
2007-03-19,38.377499,40.126301,38.377499,39.713402,14.249101,16880
2007-03-20,39.154701,42.258900,39.067299,41.292198,14.815573,92447
2007-03-21,41.292198,41.972301,39.820301,41.326199,14.827769,49167
2007-03-22,40.514900,40.903599,40.029099,40.485802,14.526236,13411
2007-03-23,40.344898,40.806400,39.834801,40.471199,14.520998,27234
2007-03-26,40.320599,40.903599,39.548199,40.271999,14.449524,42374
2007-03-28,40.126301,41.204800,40.029099,40.859901,14.660462,207116
2007-03-29,40.320599,41.583698,40.126301,40.976398,14.702262,62167
2007-03-30,40.806400,41.778000,40.806400,41.297100,14.817327,53624
2007-04-02,39.348999,41.331100,39.348999,40.981300,14.704022,222658
2007-04-03,40.806400,41.292198,40.612099,41.185299,14.777213,37969
2007-04-04,40.830700,40.830700,39.640499,40.082600,14.381568,10581
2007-04-05,39.057598,39.931999,39.057598,39.606499,14.210744,6978
2007-04-09,40.806400,40.806400,39.348999,40.029099,14.362370,13318
2007-04-10,39.742500,40.709301,39.742500,40.378899,14.487881,21336
2007-04-11,40.126301,40.801601,39.348999,40.306000,14.461725,134646
2007-04-12,40.383801,41.870300,40.383801,41.535099,14.902725,146648
2007-04-13,41.248501,41.486500,40.340000,40.782101,14.632546,51823
2007-04-16,41.297100,41.486500,41.292198,41.297100,14.817327,31238
2007-04-17,41.292198,41.778000,41.292198,41.292198,14.815573,37918
2007-04-18,42.069500,42.749599,41.292198,41.306801,14.820808,37125
2007-04-19,41.195000,41.389400,41.029900,41.292198,14.815573,5383
2007-04-20,41.292198,41.729401,41.292198,41.374802,14.845208,5527
2007-04-23,41.297100,41.651699,41.292198,41.292198,14.815573,4848
2007-04-24,41.423401,41.452499,41.292198,41.301899,14.819048,5486
2007-04-25,41.301899,41.340801,41.292198,41.297100,14.817327,5681
2007-04-26,41.292198,41.598301,41.195000,41.195000,14.780693,5126
2007-04-27,41.292198,41.486500,41.000702,41.000702,14.710983,6340
2007-04-30,41.778000,41.778000,41.000702,41.000702,14.710983,7143
2007-05-03,41.287300,43.711399,40.417801,42.399799,15.212973,109214
2007-05-04,41.496201,43.721199,41.496201,41.773102,14.988121,42385
2007-05-07,42.263802,42.263802,41.102699,41.520500,14.897485,16746
2007-05-08,40.709301,42.516399,40.709301,41.345600,14.834728,10334
2007-05-09,40.806400,40.806400,39.951401,40.796700,14.637788,69464
2007-05-10,41.292198,42.846699,41.292198,41.525398,14.899240,61158
2007-05-11,42.739899,44.770500,42.263802,43.759998,15.701013,158000
2007-05-14,46.053001,46.140400,44.702400,45.173698,16.208242,162097
2007-05-15,46.150101,50.133598,44.313801,48.855999,17.529448,340846
2007-05-16,49.545799,49.545799,45.217400,45.678902,16.389511,302548
2007-05-17,54.408600,54.408600,40.514900,42.249199,15.158941,1640017
2007-05-18,39.650200,42.749599,39.650200,41.452499,14.873087,204862
2007-05-21,43.138199,43.138199,39.830002,40.223499,14.432124,151670
2007-05-22,40.126301,40.223499,37.998501,38.936100,13.970206,495234
2007-05-23,37.459301,41.190201,37.459301,40.587799,14.562833,345066
2007-05-24,40.223499,40.320599,38.183102,38.965302,13.980683,231283
2007-05-25,39.543400,39.543400,36.045700,38.979801,13.985887,508336
2007-05-28,36.444000,40.315800,36.444000,39.193600,14.062597,124210
2007-05-29,39.601700,40.029099,38.571800,38.974998,13.984163,109605
2007-05-30,38.960400,39.348999,36.920101,37.561298,13.476929,133000
2007-05-31,37.561298,38.960400,36.434299,37.984001,13.628593,79818
2007-06-01,39.834801,40.320599,38.149101,38.790401,13.917930,180088
2007-06-04,39.640499,39.640499,37.502998,38.003399,13.635554,104140
2007-06-05,36.531399,39.232399,36.531399,38.858398,13.942326,105241
2007-06-06,39.737701,39.834801,38.202599,38.664101,13.872611,63536
2007-06-07,38.668900,39.008999,38.085999,38.882702,13.951046,97511
2007-06-08,38.085999,38.843800,37.464199,38.217201,13.712267,31032
2007-06-11,37.313599,38.766102,37.313599,38.032600,13.646032,739187
2007-06-12,38.474602,39.057598,36.142799,37.911098,13.602437,130921
2007-06-13,37.410702,38.377499,36.550900,37.114399,13.316582,169415
2007-06-14,37.308701,38.358002,37.162998,37.964500,13.621597,170135
2007-06-15,37.886799,38.110298,37.337898,37.838200,13.576282,229873
2007-06-18,37.502998,37.867401,36.482899,36.861801,13.225952,65975
2007-06-19,37.260101,37.260101,36.681999,36.915199,13.245110,44268
2007-06-20,36.920101,37.114399,35.948502,36.317699,13.030728,305317
2007-06-21,36.434299,36.434299,35.948502,36.327400,13.034208,148119
2007-06-22,36.094200,36.230301,35.365601,35.822201,12.852944,232909
2007-06-25,35.754200,36.531399,35.283001,35.666801,12.797187,75321
2007-06-26,35.948502,35.948502,34.495998,34.972099,12.547928,221134
2007-06-27,35.462700,37.891701,35.074100,36.327400,13.034208,603120
2007-06-28,36.434299,37.891701,36.337101,36.856899,14.414583,256808
2007-06-29,36.337101,37.308701,36.337101,36.774300,14.382273,25525
2007-07-02,36.929798,37.114399,36.531399,36.886101,14.426002,42117
2007-07-03,36.920101,37.211601,36.337101,36.686901,14.348098,37454
2007-07-04,36.920101,36.920101,35.851299,35.953400,14.061223,40820
2007-07-05,36.269100,36.613998,35.074100,35.593899,13.920630,60036
2007-07-06,35.462700,35.462700,34.976898,35.229500,13.778112,62475
2007-07-09,35.948502,36.434299,35.317001,35.482201,13.876943,68064
2007-07-10,35.938801,36.327400,35.462700,35.623001,13.932009,120422
2007-07-11,34.491100,37.211601,34.491100,36.487701,14.270189,175940
2007-07-12,36.915199,36.920101,35.948502,36.172001,14.146721,140184
2007-07-13,37.211601,37.882000,36.201099,36.453701,14.256893,221042
2007-07-16,35.948502,36.920101,35.948502,36.463402,14.260688,84151
2007-07-17,36.798599,37.396198,36.725800,37.099800,14.509578,109749
2007-07-18,37.109600,37.109600,36.356602,36.458599,14.258805,108843
2007-07-19,36.550900,37.882000,36.546001,37.629299,14.716664,86086
2007-07-20,37.629299,37.891701,37.405899,37.405899,14.629294,57226
2007-07-23,37.162998,37.891701,37.162998,37.556499,14.688193,23940
2007-07-24,37.697300,37.882000,37.405899,37.488499,14.661598,126227
2007-07-25,37.891701,37.891701,36.531399,36.973499,14.460186,9871
2007-07-26,37.784801,37.784801,36.920101,36.963799,14.456388,10241
2007-07-27,36.822899,36.822899,36.050499,36.575199,14.304411,18434
2007-07-30,36.667500,36.667500,35.176102,35.593899,13.920630,51226
2007-07-31,35.948502,36.725800,35.904800,36.011700,14.084027,236810
2007-08-01,35.559898,36.920101,35.496700,36.240002,14.173314,121071
2007-08-02,36.725800,37.211601,36.536301,36.774300,14.382273,30106
2007-08-03,36.920101,36.920101,35.948502,36.074799,14.108706,1471385
2007-08-06,36.337101,36.337101,35.365601,35.773602,13.990907,9315
2007-08-07,36.453701,36.920101,35.948502,36.618900,14.321501,40830
2007-08-08,36.725800,36.774300,35.948502,35.997101,14.078321,11558
2007-08-09,36.725800,36.725800,35.948502,36.439201,14.251221,34758
2007-08-10,36.434299,36.434299,35.462700,35.967899,14.066897,26133
2007-08-13,36.628601,38.377499,36.628601,37.950001,14.842090,92838
2007-08-14,37.891701,37.891701,36.934700,37.775101,14.773685,89874
2007-08-16,37.697300,37.891701,35.579300,35.870800,14.028923,6968
2007-08-17,35.758999,36.434299,34.005299,35.467602,13.871233,41263
2007-08-20,34.588299,36.327400,34.588299,35.234402,13.780029,11703
2007-08-21,35.171200,35.559898,34.831200,34.938099,13.664145,17147
2007-08-22,32.664600,34.991501,32.664600,34.495998,13.491243,11610
2007-08-23,37.405899,37.405899,34.005299,34.481400,13.485533,53099
2007-08-24,34.204498,34.481400,34.005299,34.121899,13.344932,5836
2007-08-27,33.130901,37.697300,33.130901,35.219799,13.774318,68980
2007-08-28,36.337101,36.385700,35.030399,35.380100,13.837010,16581
2007-08-29,33.077499,36.142799,33.077499,35.909599,14.044094,15717
2007-08-30,34.976898,36.434299,34.976898,35.963100,14.065021,27203
2007-08-31,37.206699,37.396198,36.371101,36.570301,14.302496,20214
2007-09-03,36.434299,36.434299,35.462700,35.666801,13.949139,14060
2007-09-04,35.948502,36.434299,35.657001,35.831902,14.013711,19473
2007-09-05,35.948502,36.045700,35.268398,35.317001,13.812334,23313
2007-09-06,35.317001,35.657001,34.976898,34.991501,13.685032,9829
2007-09-07,34.685501,35.948502,34.588299,34.641701,13.548226,48653
2007-09-10,34.641701,35.647301,34.394001,34.957500,13.671735,52276
2007-09-11,34.976898,35.317001,34.563999,35.069199,13.715420,49486
2007-09-12,34.976898,35.341301,34.855499,34.976898,13.679322,6021
2007-09-13,34.685501,35.171200,34.685501,34.991501,13.685032,10962
2007-09-14,35.452999,35.627899,34.976898,35.244099,13.783821,43074
2007-09-17,35.754200,35.754200,34.112202,34.670898,13.559645,13442
2007-09-18,34.102501,35.064400,34.102501,35.006100,13.690742,17271
2007-09-19,36.142799,36.142799,34.821499,34.996399,13.686947,43630
2007-09-20,35.462700,35.462700,34.976898,34.996399,13.686947,20307
2007-09-21,35.559898,35.559898,34.976898,34.976898,13.679322,61951
2007-09-24,34.481400,35.462700,34.481400,35.074100,13.717338,1366391
2007-09-25,36.434299,36.434299,33.811001,34.962299,13.673612,30270
2007-09-26,35.448101,35.448101,34.831200,34.952599,13.669816,56969
2007-09-27,35.899899,35.899899,34.394001,34.986599,13.683112,68301
2007-09-28,34.976898,36.920101,34.685501,35.409302,13.848433,276714
2007-10-01,33.519600,35.360699,33.519600,34.500900,13.493161,20142
2007-10-03,34.782600,34.976898,33.237801,33.456402,13.084661,59233
2007-10-04,35.462700,35.462700,33.325199,34.180199,13.367733,93322
2007-10-05,34.491100,34.874901,33.626400,34.282200,13.407627,50423
2007-10-08,34.394001,35.171200,33.665298,34.967201,13.675529,169754
2007-10-09,34.005299,35.462700,34.005299,35.321800,13.814208,152247
2007-10-10,34.005299,35.899899,33.038601,34.976898,13.679322,146030
2007-10-11,34.005299,34.976898,34.005299,34.806900,13.612834,61776
2007-10-12,34.491100,34.976898,33.908199,34.292000,13.411459,54869
2007-10-15,34.879799,34.879799,33.713902,33.898499,13.257565,24105
2007-10-16,33.033798,34.005299,32.091301,33.840199,13.234761,84965
2007-10-17,33.519600,34.005299,31.090599,33.845001,13.236641,3170
2007-10-18,34.491100,34.491100,31.187799,32.552799,12.731266,275582
2007-10-19,32.548000,32.548000,31.197500,31.863001,12.461487,15480
2007-10-22,33.908199,34.005299,32.450802,32.674301,12.778786,28479
2007-10-23,33.033798,33.422401,32.353699,32.683998,12.782578,24795
2007-10-24,32.062199,33.709000,32.062199,33.509800,13.105544,34624
2007-10-25,33.033798,33.713902,33.033798,33.033798,12.919382,76823
2007-10-26,33.033798,33.228100,32.654900,33.033798,12.919382,22541
2007-10-29,33.033798,33.349499,32.450802,32.795700,12.826264,48148
2007-10-30,31.921301,32.839500,31.683300,32.543098,12.727472,71152
2007-10-31,32.693699,32.737400,32.062199,32.402199,12.672366,57751
2007-11-01,32.645100,32.732601,31.212000,32.290501,12.628683,99673
2007-11-02,29.924700,32.548000,29.924700,32.188499,12.588788,106980
2007-11-05,32.062199,32.834599,30.726299,32.548000,12.729391,92375
2007-11-06,33.033798,33.033798,31.625000,32.237099,12.607797,32638
2007-11-07,32.256500,32.640301,32.062199,32.062199,12.539393,41623
2007-11-08,31.965000,31.965000,31.090599,31.265499,12.227809,6011
2007-11-12,31.406401,32.062199,30.896299,31.586100,12.353193,12094
2007-11-13,31.892200,31.892200,29.419500,30.167601,11.798424,87322
2007-11-14,30.604799,31.090599,30.118999,30.172501,11.800341,34130
2007-11-15,30.799101,30.799101,29.983000,30.075300,11.762326,34315
2007-11-16,30.026699,30.604799,29.443800,30.114201,11.777538,45935
2007-11-19,29.730400,32.441101,29.633200,31.717300,12.404505,178987
2007-11-20,32.256500,34.005299,31.965000,32.557701,12.733182,167891
2007-11-21,34.005299,34.005299,32.062199,32.110802,12.558403,85098
2007-11-22,32.062199,32.548000,31.382099,32.324501,12.641979,75063
2007-11-23,32.062199,32.062199,31.469500,31.673500,12.387375,6659
2007-11-26,32.445999,32.445999,30.896299,31.236300,12.216386,22932
2007-11-27,31.586100,31.586100,30.604799,30.983700,12.117596,37238
2007-11-28,30.993401,32.047600,30.993401,31.241199,12.218306,66119
2007-11-29,31.625000,31.867901,30.216200,31.357800,12.263907,16396
2007-11-30,31.576401,32.936600,31.090599,32.159302,12.577372,98932
2007-12-03,31.576401,32.548000,31.576401,32.343899,12.649566,24887
2007-12-04,32.839500,33.422401,32.552799,32.931801,12.879490,50114
2007-12-05,34.005299,34.976898,32.645100,33.043499,12.923176,48817
2007-12-06,31.187799,34.102501,31.187799,33.388401,13.058066,69948
2007-12-07,34.869999,34.869999,33.033798,33.505001,13.103669,25495
2007-12-10,33.232899,33.903301,32.936600,33.130901,12.957359,891619
2007-12-11,33.966499,35.025501,33.087200,34.355099,13.436139,2230838
2007-12-12,34.199699,37.308701,34.199699,36.448898,14.255014,856336
2007-12-13,37.381599,38.328899,36.361401,36.589699,14.310081,325130
2007-12-14,36.434299,36.716099,34.981800,35.987400,14.074524,147471
2007-12-17,34.782600,35.948502,34.598000,34.976898,13.679322,155057
2007-12-18,33.325199,38.863300,33.325199,36.434299,14.249302,292523
2007-12-19,36.434299,36.920101,35.948502,36.011700,14.084027,121585
2007-12-20,35.948502,36.434299,34.296799,35.987400,14.074524,1683627
2007-12-24,37.639099,38.085999,35.467602,35.885300,14.034594,274429
2007-12-26,36.215698,37.114399,35.948502,35.982498,14.072606,163455
2007-12-27,36.623798,39.057598,36.142799,36.536301,14.289195,195218
2007-12-28,36.434299,42.594101,35.948502,41.675999,16.299314,2332095
2007-12-31,38.965302,43.915501,38.965302,42.671799,16.688763,631733
2008-01-01,42.263802,43.721199,41.000702,41.476799,16.221403,866433
2008-01-02,42.263802,45.858601,40.514900,44.440102,17.380339,668076
2008-01-03,45.649700,45.664299,42.263802,43.215900,16.901560,229482
2008-01-04,44.692699,49.356300,43.429699,48.627602,19.018053,732064
2008-01-07,47.607498,49.356300,44.989101,47.248001,18.478498,711119
2008-01-08,48.967701,52.402199,47.510300,49.555500,19.380953,1296474
2008-01-09,48.384800,51.182899,47.218800,49.161999,19.227055,528901
2008-01-10,48.579102,50.327900,46.781601,47.617199,18.622890,233702
2008-01-11,53.330101,53.330101,46.344398,46.980801,18.373997,103645
2008-01-14,46.635899,47.656101,44.789902,45.873199,17.940819,142438
2008-01-15,46.635899,47.612301,42.365799,43.337399,16.949080,158577
2008-01-16,42.846699,43.818298,41.875099,43.726002,17.101061,124838
2008-01-17,43.721199,46.927399,42.943901,44.799599,17.520939,248698
2008-01-18,41.884899,44.692699,37.891701,42.360901,16.567175,287892
2008-01-21,43.526798,43.526798,32.314800,34.102501,13.337347,291936
2008-01-22,35.851299,35.948502,27.306299,32.057301,12.537477,238148
2008-01-23,32.062199,38.464901,32.062199,37.367001,14.614082,79633
2008-01-24,40.310902,40.310902,33.339802,36.157398,14.141012,175467
2008-01-25,35.559898,39.348999,35.462700,39.203300,15.332251,56712
2008-01-28,38.858398,39.348999,35.559898,39.072102,15.280938,70576
2008-01-29,40.136002,40.136002,38.183102,38.916698,15.220160,24784
2008-01-30,37.405899,39.830002,36.434299,38.863300,15.199276,79365
2008-01-31,37.891701,41.195000,37.891701,39.353901,15.391146,618703
2008-02-01,39.446201,42.749599,37.896500,41.243599,16.130203,96358
2008-02-04,42.943901,42.943901,39.834801,40.126301,15.693230,24815
2008-02-05,41.175598,41.185299,38.970100,39.421902,15.417744,10859
2008-02-06,39.883400,40.699501,37.114399,38.863300,15.199276,17827
2008-02-07,38.960400,39.732800,37.891701,38.751499,15.155551,150785
2008-02-08,38.766102,40.223499,35.778500,39.154701,15.313241,43445
2008-02-11,36.482899,39.300499,33.033798,37.833401,14.796486,133041
2008-02-12,35.569599,38.766102,35.195499,38.547501,15.075768,626937
2008-02-13,38.474602,38.863300,36.531399,38.498901,15.056761,111674
2008-02-14,38.863300,41.778000,37.230999,39.528801,15.459551,157815
2008-02-15,38.916698,40.271999,38.474602,39.436501,15.423453,45369
2008-02-18,39.154701,41.680801,38.474602,40.806400,15.959216,103337
2008-02-19,41.068699,43.235401,38.911800,42.302700,16.544413,217223
